date,commodity,price_modal
2024-10-24,Onion,6033.333333333333
2024-10-25,Onion,6034.9693251533745
2024-10-26,Onion,6062.732919254659
2024-10-27,Onion,6008.588957055214
2024-10-28,Onion,6006.09756097561
2024-10-29,Onion,5961.349693251534
2024-10-30,Onion,5992.073170731707
2024-10-31,Onion,6033.103448275862
2024-11-01,Onion,6021.794871794872
2024-11-02,Onion,6033.742331288344
2024-11-03,Onion,6090.683229813664
2024-11-04,Onion,6090.79754601227
2024-11-05,Onion,6161.349693251534
2024-11-06,Onion,6333.333333333333
2024-11-07,Onion,6606.134969325153
2024-11-08,Onion,6747.239263803681
2024-11-09,Onion,6856.521739130435
2024-11-10,Onion,6951.5337423312885
2024-11-11,Onion,6960.493827160494
2024-11-12,Onion,6933.950617283951
2024-11-13,Onion,6947.5609756097565
2024-11-14,Onion,6892.592592592592
2024-11-15,Onion,6883.435582822086
2024-11-16,Onion,6855.27950310559
2024-11-17,Onion,6856.172839506173
2024-11-18,Onion,6755.555555555556
2024-11-19,Onion,6597.530864197531
2024-11-20,Onion,6747.852760736197
2024-11-21,Onion,6680.246913580247
2024-11-22,Onion,6675.155279503106
2024-11-23,Onion,6692.546583850932
2024-11-24,Onion,6619.753086419753
2024-11-25,Onion,6575.925925925926
2024-11-26,Onion,7001.226993865031
2024-11-27,Onion,6702.4390243902435
2024-11-28,Onion,6778.88198757764
2024-11-29,Onion,6855.7692307692305
2024-12-02,Onion,6897.530864197531
2024-12-03,Onion,6854.320987654321
2024-12-04,Onion,6841.358024691358
2024-12-05,Onion,6900.617283950617
2024-12-06,Onion,6923.456790123457
2024-12-07,Onion,6880.246913580247
2024-12-08,Onion,6951.851851851852
2024-12-09,Onion,6977.16049382716
2024-12-10,Onion,6917.901234567901
2024-12-11,Onion,6977.16049382716
2024-12-12,Onion,6928.834355828221
2024-12-13,Onion,6918.633540372671
2024-12-24,Onion,5136.024844720497
2024-12-25,Onion,5091.304347826087
2024-12-26,Onion,4973.291925465838
2024-12-27,Onion,4997.530864197531
2024-12-28,Onion,4959.872611464968
2024-12-29,Onion,4852.5
2024-12-30,Onion,4811.728395061728
2024-12-31,Onion,4866.257668711656
2025-01-01,Onion,4853.374233128834
2025-01-02,Onion,4925.308641975309
2025-01-03,Onion,4914.906832298137
2025-01-04,Onion,4920.9876543209875
2025-01-05,Onion,4976.073619631902
2025-01-06,Onion,4970.9876543209875
2025-01-07,Onion,4952.469135802469
2025-01-08,Onion,4947.530864197531
2025-01-09,Onion,4912.3456790123455
2025-01-10,Onion,4914.814814814815
2025-01-11,Onion,4919.375
2025-01-12,Onion,4861.25
2025-01-13,Onion,4810.5590062111805
2025-01-14,Onion,4772.903225806452
2025-01-15,Onion,4747.727272727273
2025-01-16,Onion,4832.558139534884
2025-01-17,Onion,4713.207547169812
2025-01-18,Onion,4719.496855345912
2025-01-19,Onion,4710.493827160494
2025-01-20,Onion,4744.72049689441
2025-01-21,Onion,4822.83950617284
2025-01-22,Onion,4877.300613496933
2025-01-23,Onion,4801.234567901234
2025-01-24,Onion,4838.271604938272
2025-01-25,Onion,4775.925925925926
2025-01-26,Onion,4790.123456790124
2025-01-27,Onion,4775.925925925926
2025-01-28,Onion,4768.518518518518
2025-01-29,Onion,4701.234567901234
2025-01-30,Onion,4658.895705521472
2025-01-31,Onion,4644.444444444444
2025-02-01,Onion,4664.814814814815
2025-02-02,Onion,4599.382716049383
2025-02-03,Onion,4594.444444444444
2025-02-04,Onion,4574.691358024691
2025-02-05,Onion,4519.375
2025-02-06,Onion,4508.074534161491
2025-02-07,Onion,4519.375
2025-02-08,Onion,4508.176100628931
2025-02-09,Onion,4508.805031446541
2025-02-10,Onion,4540.625
2025-02-11,Onion,4521.11801242236
2025-02-12,Onion,4541.975308641975
2025-02-13,Onion,4532.075471698113
2025-02-14,Onion,4531.677018633541
2025-02-15,Onion,4600.0
2025-02-16,Onion,4639.751552795031
2025-02-17,Onion,4703.125
2025-02-18,Onion,4719.875776397515
2025-02-19,Onion,4750.617283950617
2025-02-20,Onion,4743.75
2025-02-21,Onion,4699.375
2025-02-22,Onion,4665.432098765432
2025-02-23,Onion,4655.27950310559
2025-02-24,Onion,4566.459627329193
2025-02-25,Onion,4542.23602484472
2025-02-26,Onion,4520.625
2025-02-27,Onion,4466.25
2025-02-28,Onion,4440.625
2025-03-01,Onion,4431.012658227848
2025-03-02,Onion,4417.197452229299
2025-03-03,Onion,4389.171974522293
2025-03-04,Onion,4354.48717948718
2025-03-05,Onion,4328.301886792453
2025-03-06,Onion,4305.732484076433
2025-03-07,Onion,4290.506329113924
2025-03-08,Onion,4276.5822784810125
2025-03-09,Onion,4265.189873417721
2025-03-10,Onion,4227.848101265823
2025-03-11,Onion,4179.245283018868
2025-03-12,Onion,4040.625
2025-03-13,Onion,3881.875
2025-03-14,Onion,3788.050314465409
2025-03-15,Onion,3710.0
2025-03-17,Onion,3635.4037267080744
2025-03-18,Onion,3545.625
2025-03-19,Onion,3522.5
2025-03-20,Onion,3520.625
2025-03-21,Onion,3472.5
2025-03-22,Onion,3507.5471698113206
2025-03-23,Onion,3496.25
2025-03-24,Onion,3470.625
2025-03-25,Onion,3413.75
2025-03-26,Onion,3393.75
2025-03-27,Onion,3347.5
2025-03-28,Onion,3288.75
2025-03-29,Onion,3303.75
2025-03-30,Onion,3305.0632911392404
2025-03-31,Onion,3295.625
2025-04-01,Onion,3293.0817610062895
2025-04-02,Onion,3315.0
2025-04-03,Onion,3264.375
2025-04-04,Onion,3275.1552795031057
2025-04-05,Onion,3256.521739130435
2025-04-06,Onion,3475.625
2025-04-07,Onion,3201.863354037267
2025-04-08,Onion,3240.9937888198756
2025-04-09,Onion,3219.753086419753
2025-04-10,Onion,3186.9565217391305
2025-04-11,Onion,3172.6708074534163
2025-04-12,Onion,3145.9627329192544
2025-04-13,Onion,3139.1304347826085
2025-04-14,Onion,3090.6832298136646
2025-04-15,Onion,3099.375
2025-04-16,Onion,3065.217391304348
2025-04-17,Onion,3067.080745341615
2025-04-18,Onion,3030.625
2025-04-19,Onion,3000.625
2025-04-20,Onion,2990.566037735849
2025-04-21,Onion,2940.9937888198756
2025-04-22,Onion,2947.5
2025-04-23,Onion,2933.125
2025-04-24,Onion,2934.782608695652
2025-04-25,Onion,2921.7391304347825
2025-04-26,Onion,2924.8447204968943
2025-04-27,Onion,2910.625
2025-04-28,Onion,2914.285714285714
2025-04-29,Onion,2915.527950310559
2025-04-30,Onion,2900.6211180124224
2025-05-01,Onion,2893.7888198757764
2025-05-02,Onion,2879.375
2025-05-03,Onion,2838.509316770186
2025-05-04,Onion,2842.2360248447203
2025-05-05,Onion,2839.375
2025-05-06,Onion,2821.11801242236
2025-05-07,Onion,2866.25
2025-05-08,Onion,2837.888198757764
2025-05-09,Onion,2831.446540880503
2025-05-11,Onion,2806.832298136646
2025-05-12,Onion,2794.8387096774195
2025-05-13,Onion,2839.1304347826085
2025-05-14,Onion,2839.751552795031
2025-05-15,Onion,2822.360248447205
2025-05-16,Onion,2806.875
2025-05-17,Onion,2817.391304347826
2025-05-18,Onion,2813.2075471698113
2025-05-19,Onion,2809.3167701863354
2025-05-20,Onion,2824.8447204968943
2025-05-21,Onion,2813.664596273292
2025-05-22,Onion,2783.125
2025-05-23,Onion,2789.375
2025-05-24,Onion,2796.894409937888
2025-05-25,Onion,2804.3478260869565
2025-05-26,Onion,2790.0621118012423
2025-05-27,Onion,2835.4037267080744
2025-05-28,Onion,2893.167701863354
2025-05-29,Onion,2912.5
2025-05-30,Onion,2925.4658385093167
2025-05-31,Onion,2950.3105590062114
2025-06-01,Onion,2975.776397515528
2025-06-02,Onion,2996.296296296296
2025-06-03,Onion,2963.58024691358
2025-06-04,Onion,2968.5185185185187
2025-06-05,Onion,2988.2716049382716
2025-06-06,Onion,3008.0745341614906
2025-06-07,Onion,3007.5
2025-06-08,Onion,3045.061728395062
2025-06-09,Onion,3003.726708074534
2025-06-11,Onion,3058.385093167702
2025-06-12,Onion,3091.358024691358
2025-06-13,Onion,3093.2098765432097
2025-06-14,Onion,3161.7283950617284
2025-06-15,Onion,3183.9506172839506
2025-06-16,Onion,3220.3703703703704
2025-06-17,Onion,3209.3167701863354
2025-06-18,Onion,3237.6543209876545
2025-06-19,Onion,3241.9753086419755
2025-06-20,Onion,3220.3703703703704
2025-06-21,Onion,3214.814814814815
2025-06-22,Onion,3225.625
2025-06-23,Onion,3225.925925925926
2025-06-24,Onion,3224.6913580246915
2025-06-25,Onion,3205.625
2025-06-26,Onion,3214.285714285714
2025-06-28,Onion,3170.9876543209875
2025-06-29,Onion,3181.4814814814813
2025-06-30,Onion,3215.432098765432
2025-07-01,Onion,3187.730061349693
2025-07-02,Onion,3197.5460122699387
2025-07-03,Onion,3187.116564417178
2025-07-04,Onion,3169.753086419753
2025-07-05,Onion,3178.527607361963
2025-07-07,Onion,3160.122699386503
2025-07-08,Onion,3180.3680981595094
2025-07-09,Onion,3173.456790123457
2025-07-10,Onion,3149.693251533742
2025-07-11,Onion,3169.135802469136
2025-07-12,Onion,3146.9135802469136
2025-07-13,Onion,3180.864197530864
2025-07-15,Onion,3168.0981595092026
2025-07-16,Onion,3157.4074074074074
2025-07-17,Onion,3158.282208588957
2025-07-18,Onion,3148.447204968944
2025-07-19,Onion,3141.9753086419755
2025-07-21,Onion,3120.9876543209875
2025-07-22,Onion,3118.5185185185187
2025-07-23,Onion,3122.222222222222
2025-07-24,Onion,3123.6024844720496
2025-07-25,Onion,3158.5714285714284
2025-07-27,Onion,3124.223602484472
2025-07-28,Onion,3120.9876543209875
2025-07-29,Onion,3101.2422360248447
2025-07-30,Onion,3093.125
2025-07-31,Onion,3071.604938271605
2025-08-01,Onion,3073.913043478261
2025-08-02,Onion,3071.25
2025-08-03,Onion,3077.5
2025-08-04,Onion,3073.75
2025-08-05,Onion,3024.223602484472
2025-08-06,Onion,3024.375
2025-08-07,Onion,3013.0434782608695
2025-08-10,Onion,3006.289308176101
2025-08-11,Onion,2991.9254658385094
2025-08-12,Onion,2985.714285714286
2025-08-13,Onion,2993.0817610062895
2025-08-15,Onion,3013.0434782608695
2025-08-16,Onion,3066.4596273291927
2025-08-17,Onion,3091.875
2025-08-18,Onion,3095.6521739130435
2025-08-19,Onion,3105.0
2025-08-20,Onion,3137.5
2025-08-21,Onion,3150.9316770186338
2025-08-22,Onion,3164.5962732919256
2025-08-23,Onion,3180.745341614907
2025-08-24,Onion,3177.124183006536
2025-08-25,Onion,3182.608695652174
2025-08-26,Onion,3196.894409937888
2025-08-27,Onion,3189.44099378882
2025-08-28,Onion,3197.5155279503106
2025-08-30,Onion,3190.0
2025-08-31,Onion,3162.8205128205127
2025-09-01,Onion,3139.622641509434
2025-09-02,Onion,3099.375
2025-09-03,Onion,3105.590062111801
2025-09-04,Onion,3087.5
2025-09-05,Onion,3065.8227848101264
2025-09-06,Onion,3038.6075949367087
2025-09-07,Onion,3012.422360248447
2025-09-08,Onion,3016.1490683229813
2025-09-09,Onion,2983.2298136645963
2025-09-10,Onion,3000.0
2025-09-11,Onion,3001.26582278481
2025-09-12,Onion,2987.421383647799
2025-09-13,Onion,2986.335403726708
2025-09-14,Onion,2989.937106918239
2025-09-15,Onion,2955.2795031055903
2025-09-16,Onion,2971.069182389937
2025-09-17,Onion,2940.9937888198756
2025-09-18,Onion,2925.625
2025-09-19,Onion,2942.5
2025-09-20,Onion,2925.7861635220124
2025-09-21,Onion,2922.6415094339623
2025-09-22,Onion,2916.4556962025317
2025-09-23,Onion,2903.75
2025-09-25,Onion,2900.62893081761
2025-09-26,Onion,2882.5
2025-09-27,Onion,2892.4050632911394
2025-09-28,Onion,2909.8039215686276
2025-09-29,Onion,2895.625
2025-09-30,Onion,2865.625
2025-10-02,Onion,2854.7169811320755
2025-10-03,Onion,2876.25
2025-10-05,Onion,2837.974683544304
2025-10-06,Onion,2867.5
2025-10-07,Onion,2875.625
2025-10-08,Onion,2838.125
2025-10-09,Onion,2865.0
2025-10-10,Onion,2857.3248407643314
2025-10-12,Onion,2892.4528301886794
2025-10-13,Onion,2873.125
2025-10-14,Onion,2844.375
2025-10-15,Onion,2878.125
2025-10-16,Onion,2872.9559748427673
2025-10-17,Onion,2856.9620253164558
2025-10-18,Onion,2897.5
2025-10-19,Onion,2872.784810126582
2025-10-20,Onion,2869.3430656934306
2025-10-21,Onion,2892.9032258064517
2025-10-22,Onion,2888.6792452830186
2025-10-23,Onion,2905.0
2025-10-24,Onion,2938.75
2025-10-26,Onion,2946.2025316455697
2025-10-27,Onion,2995.0
2025-10-28,Onion,3077.5
2025-10-29,Onion,3053.125
2025-10-30,Onion,3076.7295597484276
