date,commodity,price_modal
2024-10-10,Paddy(Dhan)(Common),2450.076923076923
2024-10-13,Paddy(Dhan)(Common),2060.0
2024-10-14,Paddy(Dhan)(Common),2115.375
2024-10-15,Paddy(Dhan)(Common),2355.0
2024-10-16,Paddy(Dhan)(Common),2357.8333333333335
2024-10-17,Paddy(Dhan)(Common),2226.5384615384614
2024-10-18,Paddy(Dhan)(Common),2215.6666666666665
2024-10-20,Paddy(Dhan)(Common),2040.0
2024-10-21,Paddy(Dhan)(Common),2086.9444444444443
2024-10-22,Paddy(Dhan)(Common),2336.090909090909
2024-10-23,Paddy(Dhan)(Common),2474.1428571428573
2024-10-24,Paddy(Dhan)(Common),2130.25
2024-10-25,Paddy(Dhan)(Common),2279.4
2024-10-28,Paddy(Dhan)(Common),2089.6875
2024-10-29,Paddy(Dhan)(Common),2201.8333333333335
2024-10-30,Paddy(Dhan)(Common),1945.0
2024-11-04,Paddy(Dhan)(Common),2304.714285714286
2024-11-05,Paddy(Dhan)(Common),2058.3333333333335
2024-11-06,Paddy(Dhan)(Common),2293.0
2024-11-07,Paddy(Dhan)(Common),2140.5454545454545
2024-11-08,Paddy(Dhan)(Common),2318.1666666666665
2024-11-09,Paddy(Dhan)(Common),2604.0
2024-11-11,Paddy(Dhan)(Common),2123.7
2024-11-12,Paddy(Dhan)(Common),2189.153846153846
2024-11-13,Paddy(Dhan)(Common),2136.0
2024-11-14,Paddy(Dhan)(Common),1838.357142857143
2024-11-15,Paddy(Dhan)(Common),2156.777777777778
2024-11-18,Paddy(Dhan)(Common),2080.5555555555557
2024-11-19,Paddy(Dhan)(Common),1970.2
2024-11-20,Paddy(Dhan)(Common),1870.75
2024-11-21,Paddy(Dhan)(Common),2110.153846153846
2024-11-22,Paddy(Dhan)(Common),2176.4
2024-11-23,Paddy(Dhan)(Common),1538.0
2024-11-25,Paddy(Dhan)(Common),1995.3149999999998
2024-11-26,Paddy(Dhan)(Common),2139.818181818182
2024-11-27,Paddy(Dhan)(Common),2128.5454545454545
2024-11-28,Paddy(Dhan)(Common),2077.9375
2024-11-29,Paddy(Dhan)(Common),2157.0
2024-12-02,Paddy(Dhan)(Common),2236.2
2024-12-03,Paddy(Dhan)(Common),2113.4545454545455
2024-12-04,Paddy(Dhan)(Common),2171.1
2024-12-05,Paddy(Dhan)(Common),2166.0
2024-12-06,Paddy(Dhan)(Common),2024.2307692307693
2024-12-08,Paddy(Dhan)(Common),2060.0
2024-12-09,Paddy(Dhan)(Common),2043.0
2024-12-10,Paddy(Dhan)(Common),2060.4285714285716
2024-12-11,Paddy(Dhan)(Common),1932.7142857142858
2024-12-12,Paddy(Dhan)(Common),2078.1428571428573
2024-12-13,Paddy(Dhan)(Common),2047.5
2024-12-24,Paddy(Dhan)(Common),2238.3846153846152
2024-12-25,Paddy(Dhan)(Common),2176.5
2024-12-26,Paddy(Dhan)(Common),1981.1333333333334
2024-12-27,Paddy(Dhan)(Common),2142.8333333333335
2024-12-29,Paddy(Dhan)(Common),2060.0
2024-12-30,Paddy(Dhan)(Common),2147.92
2024-12-31,Paddy(Dhan)(Common),1925.3846153846155
2025-01-01,Paddy(Dhan)(Common),2140.0
2025-01-02,Paddy(Dhan)(Common),2121.0
2025-01-03,Paddy(Dhan)(Common),2216.529411764706
2025-01-05,Paddy(Dhan)(Common),2550.0
2025-01-06,Paddy(Dhan)(Common),2056.0434782608695
2025-01-07,Paddy(Dhan)(Common),2058.1428571428573
2025-01-08,Paddy(Dhan)(Common),1956.2222222222222
2025-01-09,Paddy(Dhan)(Common),2002.9
2025-01-10,Paddy(Dhan)(Common),1887.7333333333333
2025-01-12,Paddy(Dhan)(Common),2525.0
2025-01-13,Paddy(Dhan)(Common),2011.3846153846155
2025-01-19,Paddy(Dhan)(Common),1500.0
2025-01-20,Paddy(Dhan)(Common),2044.6
2025-01-21,Paddy(Dhan)(Common),2090.4347826086955
2025-01-22,Paddy(Dhan)(Common),2046.03125
2025-01-23,Paddy(Dhan)(Common),2030.4
2025-01-24,Paddy(Dhan)(Common),2035.5
2025-01-25,Paddy(Dhan)(Common),1947.2666666666667
2025-01-26,Paddy(Dhan)(Common),1800.0
2025-01-27,Paddy(Dhan)(Common),2227.48
2025-01-28,Paddy(Dhan)(Common),2117.1428571428573
2025-01-29,Paddy(Dhan)(Common),2100.0
2025-01-30,Paddy(Dhan)(Common),2056.8571428571427
2025-01-31,Paddy(Dhan)(Common),2057.3684210526317
2025-02-01,Paddy(Dhan)(Common),1918.875
2025-02-02,Paddy(Dhan)(Common),2403.0
2025-02-03,Paddy(Dhan)(Common),2156.909090909091
2025-02-04,Paddy(Dhan)(Common),2156.8
2025-02-05,Paddy(Dhan)(Common),2043.68
2025-02-06,Paddy(Dhan)(Common),2113.787878787879
2025-02-07,Paddy(Dhan)(Common),2008.6206896551723
2025-02-09,Paddy(Dhan)(Common),2151.5
2025-02-10,Paddy(Dhan)(Common),2051.0
2025-02-11,Paddy(Dhan)(Common),2085.0
2025-02-12,Paddy(Dhan)(Common),2080.4583333333335
2025-02-13,Paddy(Dhan)(Common),2074.064516129032
2025-02-14,Paddy(Dhan)(Common),2232.5416666666665
2025-02-16,Paddy(Dhan)(Common),2066.6666666666665
2025-02-17,Paddy(Dhan)(Common),2116.277777777778
2025-02-18,Paddy(Dhan)(Common),2104.4583333333335
2025-02-19,Paddy(Dhan)(Common),2134.4242424242425
2025-02-20,Paddy(Dhan)(Common),2074.4583333333335
2025-02-21,Paddy(Dhan)(Common),2040.090909090909
2025-02-23,Paddy(Dhan)(Common),2000.0
2025-02-24,Paddy(Dhan)(Common),2212.846153846154
2025-02-25,Paddy(Dhan)(Common),2204.4871794871797
2025-02-26,Paddy(Dhan)(Common),2129.942857142857
2025-02-27,Paddy(Dhan)(Common),2113.1935483870966
2025-02-28,Paddy(Dhan)(Common),2144.375
2025-03-01,Paddy(Dhan)(Common),2125.0
2025-03-02,Paddy(Dhan)(Common),1880.0
2025-03-03,Paddy(Dhan)(Common),2122.9302325581393
2025-03-04,Paddy(Dhan)(Common),2136.1111111111113
2025-03-05,Paddy(Dhan)(Common),2154.054054054054
2025-03-06,Paddy(Dhan)(Common),2173.2702702702704
2025-03-07,Paddy(Dhan)(Common),2102.15
2025-03-09,Paddy(Dhan)(Common),1986.6666666666667
2025-03-10,Paddy(Dhan)(Common),2139.3548387096776
2025-03-11,Paddy(Dhan)(Common),2120.974358974359
2025-03-12,Paddy(Dhan)(Common),2075.5384615384614
2025-03-13,Paddy(Dhan)(Common),2165.0
2025-03-14,Paddy(Dhan)(Common),2082.862068965517
2025-03-15,Paddy(Dhan)(Common),1883.25
2025-03-17,Paddy(Dhan)(Common),2101.1951219512193
2025-03-18,Paddy(Dhan)(Common),2283.0555555555557
2025-03-19,Paddy(Dhan)(Common),2181.2105263157896
2025-03-20,Paddy(Dhan)(Common),2134.3142857142857
2025-03-21,Paddy(Dhan)(Common),2010.111111111111
2025-03-22,Paddy(Dhan)(Common),2600.0
2025-03-23,Paddy(Dhan)(Common),2180.0
2025-03-24,Paddy(Dhan)(Common),2141.0588235294117
2025-03-25,Paddy(Dhan)(Common),2089.55
2025-03-26,Paddy(Dhan)(Common),2060.0731707317073
2025-03-27,Paddy(Dhan)(Common),2095.4054054054054
2025-03-28,Paddy(Dhan)(Common),2066.769230769231
2025-03-29,Paddy(Dhan)(Common),2326.0
2025-03-31,Paddy(Dhan)(Common),1944.2857142857142
2025-04-01,Paddy(Dhan)(Common),2083.0
2025-04-02,Paddy(Dhan)(Common),2171.1153846153848
2025-04-03,Paddy(Dhan)(Common),2125.4285714285716
2025-04-04,Paddy(Dhan)(Common),2042.6666666666667
2025-04-06,Paddy(Dhan)(Common),2020.0
2025-04-07,Paddy(Dhan)(Common),2052.878787878788
2025-04-08,Paddy(Dhan)(Common),1996.8461538461538
2025-04-09,Paddy(Dhan)(Common),2069.5862068965516
2025-04-11,Paddy(Dhan)(Common),2001.7
2025-04-12,Paddy(Dhan)(Common),2300.0
2025-04-14,Paddy(Dhan)(Common),1700.0
2025-04-15,Paddy(Dhan)(Common),1991.060606060606
2025-04-16,Paddy(Dhan)(Common),2012.3548387096773
2025-04-17,Paddy(Dhan)(Common),1960.0
2025-04-20,Paddy(Dhan)(Common),2060.0
2025-04-21,Paddy(Dhan)(Common),2019.921052631579
2025-04-22,Paddy(Dhan)(Common),2008.7948717948718
2025-04-23,Paddy(Dhan)(Common),1945.148148148148
2025-04-24,Paddy(Dhan)(Common),2028.9259259259259
2025-04-25,Paddy(Dhan)(Common),1965.75
2025-04-26,Paddy(Dhan)(Common),2400.0
2025-04-27,Paddy(Dhan)(Common),3106.0
2025-04-28,Paddy(Dhan)(Common),1943.909090909091
2025-04-29,Paddy(Dhan)(Common),1932.04
2025-04-30,Paddy(Dhan)(Common),2035.8333333333333
2025-05-02,Paddy(Dhan)(Common),1963.4
2025-05-05,Paddy(Dhan)(Common),1977.7692307692307
2025-05-06,Paddy(Dhan)(Common),1988.0
2025-05-07,Paddy(Dhan)(Common),2010.16
2025-05-08,Paddy(Dhan)(Common),1916.625
2025-05-09,Paddy(Dhan)(Common),1841.608695652174
2025-05-12,Paddy(Dhan)(Common),1844.3809523809523
2025-05-13,Paddy(Dhan)(Common),2021.24
2025-05-14,Paddy(Dhan)(Common),1921.6666666666667
2025-05-15,Paddy(Dhan)(Common),1864.7727272727273
2025-05-16,Paddy(Dhan)(Common),1954.0
2025-05-17,Paddy(Dhan)(Common),1608.0
2025-05-19,Paddy(Dhan)(Common),1941.6774193548388
2025-05-20,Paddy(Dhan)(Common),1974.6
2025-05-21,Paddy(Dhan)(Common),1935.448275862069
2025-05-22,Paddy(Dhan)(Common),1944.857142857143
2025-05-23,Paddy(Dhan)(Common),1929.7
2025-05-25,Paddy(Dhan)(Common),2060.0
2025-05-26,Paddy(Dhan)(Common),1975.6
2025-05-27,Paddy(Dhan)(Common),1945.2916666666667
2025-05-28,Paddy(Dhan)(Common),1975.8181818181818
2025-05-29,Paddy(Dhan)(Common),1897.3684210526317
2025-05-30,Paddy(Dhan)(Common),1774.75
2025-05-31,Paddy(Dhan)(Common),2443.5
2025-06-02,Paddy(Dhan)(Common),1983.5384615384614
2025-06-03,Paddy(Dhan)(Common),1958.655172413793
2025-06-04,Paddy(Dhan)(Common),1958.96
2025-06-05,Paddy(Dhan)(Common),1901.8
2025-06-06,Paddy(Dhan)(Common),1985.421052631579
2025-06-08,Paddy(Dhan)(Common),2500.0
2025-06-09,Paddy(Dhan)(Common),1949.9642857142858
2025-06-11,Paddy(Dhan)(Common),1889.578947368421
2025-06-12,Paddy(Dhan)(Common),2031.8333333333333
2025-06-13,Paddy(Dhan)(Common),1915.7333333333333
2025-06-16,Paddy(Dhan)(Common),2050.608695652174
2025-06-17,Paddy(Dhan)(Common),2028.842105263158
2025-06-18,Paddy(Dhan)(Common),2000.2777777777778
2025-06-19,Paddy(Dhan)(Common),1970.4705882352941
2025-06-20,Paddy(Dhan)(Common),1990.6190476190477
2025-06-22,Paddy(Dhan)(Common),2200.0
2025-06-23,Paddy(Dhan)(Common),2019.6842105263158
2025-06-24,Paddy(Dhan)(Common),2031.8125
2025-06-25,Paddy(Dhan)(Common),2081.1363636363635
2025-06-26,Paddy(Dhan)(Common),2069.75
2025-06-30,Paddy(Dhan)(Common),1941.857142857143
2025-07-01,Paddy(Dhan)(Common),1951.857142857143
2025-07-02,Paddy(Dhan)(Common),2074.9166666666665
2025-07-03,Paddy(Dhan)(Common),2127.04
2025-07-04,Paddy(Dhan)(Common),2048.8571428571427
2025-07-07,Paddy(Dhan)(Common),1970.857142857143
2025-07-08,Paddy(Dhan)(Common),2001.4285714285713
2025-07-09,Paddy(Dhan)(Common),2204.6470588235293
2025-07-10,Paddy(Dhan)(Common),2006.7692307692307
2025-07-11,Paddy(Dhan)(Common),2072.3
2025-07-15,Paddy(Dhan)(Common),1921.9
2025-07-16,Paddy(Dhan)(Common),1992.6521739130435
2025-07-17,Paddy(Dhan)(Common),2014.8148148148148
2025-07-18,Paddy(Dhan)(Common),1916.9444444444443
2025-07-21,Paddy(Dhan)(Common),2065.0555555555557
2025-07-22,Paddy(Dhan)(Common),2064.5263157894738
2025-07-23,Paddy(Dhan)(Common),2089.75
2025-07-24,Paddy(Dhan)(Common),2159.4
2025-07-25,Paddy(Dhan)(Common),1977.952380952381
2025-07-28,Paddy(Dhan)(Common),2002.76
2025-07-29,Paddy(Dhan)(Common),2088.5555555555557
2025-07-30,Paddy(Dhan)(Common),2045.388888888889
2025-07-31,Paddy(Dhan)(Common),2170.6666666666665
2025-08-01,Paddy(Dhan)(Common),1858.5
2025-08-02,Paddy(Dhan)(Common),1803.3333333333333
2025-08-03,Paddy(Dhan)(Common),1335.0
2025-08-04,Paddy(Dhan)(Common),2147.076923076923
2025-08-05,Paddy(Dhan)(Common),2067.0625
2025-08-06,Paddy(Dhan)(Common),1970.9166666666667
2025-08-07,Paddy(Dhan)(Common),2048.5925925925926
2025-08-11,Paddy(Dhan)(Common),1992.3636363636363
2025-08-12,Paddy(Dhan)(Common),2138.0
2025-08-13,Paddy(Dhan)(Common),2087.8333333333335
2025-08-16,Paddy(Dhan)(Common),2166.5
2025-08-17,Paddy(Dhan)(Common),3000.0
2025-08-18,Paddy(Dhan)(Common),2081.269230769231
2025-08-19,Paddy(Dhan)(Common),1931.578947368421
2025-08-20,Paddy(Dhan)(Common),2043.857142857143
2025-08-21,Paddy(Dhan)(Common),1915.8125
2025-08-22,Paddy(Dhan)(Common),1940.9583333333333
2025-08-25,Paddy(Dhan)(Common),1977.15
2025-08-26,Paddy(Dhan)(Common),1930.7826086956522
2025-08-27,Paddy(Dhan)(Common),2653.0
2025-08-28,Paddy(Dhan)(Common),2095.1923076923076
2025-08-31,Paddy(Dhan)(Common),2150.0
2025-09-01,Paddy(Dhan)(Common),1972.125
2025-09-02,Paddy(Dhan)(Common),1984.3333333333333
2025-09-03,Paddy(Dhan)(Common),2018.55
2025-09-04,Paddy(Dhan)(Common),1950.4375
2025-09-07,Paddy(Dhan)(Common),1300.0
2025-09-08,Paddy(Dhan)(Common),1893.4705882352941
2025-09-09,Paddy(Dhan)(Common),2028.6363636363637
2025-09-10,Paddy(Dhan)(Common),1921.9583333333333
2025-09-11,Paddy(Dhan)(Common),1947.0
2025-09-12,Paddy(Dhan)(Common),2086.65
2025-09-15,Paddy(Dhan)(Common),2074.782608695652
2025-09-16,Paddy(Dhan)(Common),2091.962962962963
2025-09-17,Paddy(Dhan)(Common),1979.4642857142858
2025-09-18,Paddy(Dhan)(Common),1969.0869565217392
2025-09-19,Paddy(Dhan)(Common),1945.2
2025-09-22,Paddy(Dhan)(Common),1976.5384615384614
2025-09-23,Paddy(Dhan)(Common),2015.9130434782608
2025-09-24,Paddy(Dhan)(Common),2109.0
2025-09-25,Paddy(Dhan)(Common),1930.611111111111
2025-09-26,Paddy(Dhan)(Common),1999.2631578947369
2025-09-29,Paddy(Dhan)(Common),2086.03125
2025-09-30,Paddy(Dhan)(Common),1955.923076923077
2025-10-02,Paddy(Dhan)(Common),3106.0
2025-10-03,Paddy(Dhan)(Common),1984.3076923076924
2025-10-05,Paddy(Dhan)(Common),1300.0
2025-10-06,Paddy(Dhan)(Common),2052.8709677419356
2025-10-07,Paddy(Dhan)(Common),2106.923076923077
2025-10-08,Paddy(Dhan)(Common),2216.0588235294117
2025-10-09,Paddy(Dhan)(Common),2033.6875
2025-10-10,Paddy(Dhan)(Common),2086.777777777778
2025-10-13,Paddy(Dhan)(Common),2177.8695652173915
2025-10-14,Paddy(Dhan)(Common),2139.5263157894738
2025-10-15,Paddy(Dhan)(Common),2057.8888888888887
2025-10-16,Paddy(Dhan)(Common),2136.9375
2025-10-17,Paddy(Dhan)(Common),1855.7692307692307
2025-10-21,Paddy(Dhan)(Common),2038.0
2025-10-22,Paddy(Dhan)(Common),1910.6470588235295
2025-10-23,Paddy(Dhan)(Common),1954.9
2025-10-24,Paddy(Dhan)(Common),1983.4444444444443
2025-10-27,Paddy(Dhan)(Common),2240.0
2025-10-28,Paddy(Dhan)(Common),1960.875
2025-10-29,Paddy(Dhan)(Common),2051.75
2025-10-30,Paddy(Dhan)(Common),2148.6666666666665
